"Subscricao","Recurso","Tipo","GrupoRecursos","TagChave","TagValor"
"PLANAPP-hub-sub001","pla-we-hub-shared-vnet001-pla-pt-prd-ff-lgw001-cn001","Microsoft.Network/connections","pla-we-hub-netsec-rg001","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-hub-sub001","pla-we-hub-shared-vnet001-pla-pt-prd-ff-lgw001-cn001","Microsoft.Network/connections","pla-we-hub-netsec-rg001","Scope","Network and Security"
"PLANAPP-hub-sub001","envision.pt","Microsoft.Network/dnszones","pla-we-hub-netsec-rg001","Scope","Network and Security"
"PLANAPP-hub-sub001","envision.pt","Microsoft.Network/dnszones","pla-we-hub-netsec-rg001","Environment","Prd"
"PLANAPP-hub-sub001","envision.pt","Microsoft.Network/dnszones","pla-we-hub-netsec-rg001","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-hub-sub001","envision.pt","Microsoft.Network/dnszones","pla-we-hub-netsec-rg001","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","pla-we-hub-shared-vnet001-rt001","Microsoft.Network/routeTables","pla-we-hub-netsec-rg001","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","pla-we-hub-shared-vnet001-rt001","Microsoft.Network/routeTables","pla-we-hub-netsec-rg001","scope","Network and Security"
"PLANAPP-hub-sub001","pla-we-hub-shared-vnet001-rt001","Microsoft.Network/routeTables","pla-we-hub-netsec-rg001","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-hub-sub001","pla-we-hub-shared-vnet001-rt001","Microsoft.Network/routeTables","pla-we-hub-netsec-rg001","environment","Hub"
"PLANAPP-hub-sub001","10milhoes.pt","Microsoft.Network/dnszones","pla-we-hub-netsec-rg001","Scope","Network and Security"
"PLANAPP-hub-sub001","10milhoes.pt","Microsoft.Network/dnszones","pla-we-hub-netsec-rg001","Environment","Prd"
"PLANAPP-hub-sub001","10milhoes.pt","Microsoft.Network/dnszones","pla-we-hub-netsec-rg001","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-hub-sub001","10milhoes.pt","Microsoft.Network/dnszones","pla-we-hub-netsec-rg001","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","pla-we-shared-hub-afw001-pip001","Microsoft.Network/publicIPAddresses","pla-we-hub-netsec-rg001","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","pla-we-shared-hub-afw001-pip001","Microsoft.Network/publicIPAddresses","pla-we-hub-netsec-rg001","Environment","Hub"
"PLANAPP-hub-sub001","pla-we-shared-hub-afw001-pip001","Microsoft.Network/publicIPAddresses","pla-we-hub-netsec-rg001","Project","N.A."
"PLANAPP-hub-sub001","pla-we-shared-hub-afw001-pip001","Microsoft.Network/publicIPAddresses","pla-we-hub-netsec-rg001","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-hub-sub001","pla-we-shared-hub-afw001-pip001","Microsoft.Network/publicIPAddresses","pla-we-hub-netsec-rg001","Scope","Network and Security"
"PLANAPP-hub-sub001","9333f1fd-d920-4a80-8a84-acdf90717056","microsoft.insights/workbooks","pla-we-shared-mgmt-rg001","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","9333f1fd-d920-4a80-8a84-acdf90717056","microsoft.insights/workbooks","pla-we-shared-mgmt-rg001","Environment","Hub"
"PLANAPP-hub-sub001","9333f1fd-d920-4a80-8a84-acdf90717056","microsoft.insights/workbooks","pla-we-shared-mgmt-rg001","Project","N.A."
"PLANAPP-hub-sub001","9333f1fd-d920-4a80-8a84-acdf90717056","microsoft.insights/workbooks","pla-we-shared-mgmt-rg001","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-hub-sub001","9333f1fd-d920-4a80-8a84-acdf90717056","microsoft.insights/workbooks","pla-we-shared-mgmt-rg001","Scope","Management"
"PLANAPP-hub-sub001","9333f1fd-d920-4a80-8a84-acdf90717056","microsoft.insights/workbooks","pla-we-shared-mgmt-rg001","hidden-title","HUB - Azure Monitor Workbook for Azure Firewall - Security"
"PLANAPP-hub-sub001","pla-we-shared-hub-addc-public-ip-rg001","Microsoft.Network/publicIPAddresses","pla-we-shared-hub-rg001","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","planapp.pt","Microsoft.Network/dnszones","pla-we-hub-netsec-rg001","Scope","Network and Security"
"PLANAPP-hub-sub001","planapp.pt","Microsoft.Network/dnszones","pla-we-hub-netsec-rg001","Environment","Prd"
"PLANAPP-hub-sub001","planapp.pt","Microsoft.Network/dnszones","pla-we-hub-netsec-rg001","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-hub-sub001","planapp.pt","Microsoft.Network/dnszones","pla-we-hub-netsec-rg001","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","planapp.gov.pt","Microsoft.Network/dnszones","pla-we-hub-netsec-rg001","Scope","Network and Security"
"PLANAPP-hub-sub001","planapp.gov.pt","Microsoft.Network/dnszones","pla-we-hub-netsec-rg001","Environment","Prd"
"PLANAPP-hub-sub001","planapp.gov.pt","Microsoft.Network/dnszones","pla-we-hub-netsec-rg001","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-hub-sub001","planapp.gov.pt","Microsoft.Network/dnszones","pla-we-hub-netsec-rg001","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","vm-hub-addc-01","Microsoft.Compute/virtualMachines","PLA-WE-SHARED-HUB-RG001","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","vm-hub-addc-01693_z1","Microsoft.Network/networkInterfaces","pla-we-shared-hub-rg001","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","clube2050.pt","Microsoft.Network/dnszones","pla-we-hub-netsec-rg001","Scope","Network and Security"
"PLANAPP-hub-sub001","clube2050.pt","Microsoft.Network/dnszones","pla-we-hub-netsec-rg001","Environment","Prd"
"PLANAPP-hub-sub001","clube2050.pt","Microsoft.Network/dnszones","pla-we-hub-netsec-rg001","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-hub-sub001","clube2050.pt","Microsoft.Network/dnszones","pla-we-hub-netsec-rg001","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","DefaultQueryPack","microsoft.operationalInsights/querypacks","LogAnalyticsDefaultResources","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","pla-we-shared-hub-afw001","Microsoft.Network/azureFirewalls","pla-we-hub-netsec-rg001","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","pla-we-shared-hub-afw001","Microsoft.Network/azureFirewalls","pla-we-hub-netsec-rg001","Environment","Hub"
"PLANAPP-hub-sub001","pla-we-shared-hub-afw001","Microsoft.Network/azureFirewalls","pla-we-hub-netsec-rg001","Project","N.A."
"PLANAPP-hub-sub001","pla-we-shared-hub-afw001","Microsoft.Network/azureFirewalls","pla-we-hub-netsec-rg001","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-hub-sub001","pla-we-shared-hub-afw001","Microsoft.Network/azureFirewalls","pla-we-hub-netsec-rg001","Scope","Network and Security"
"PLANAPP-hub-sub001","7ab3863f-37fb-4269-943c-44037faa3fbf","microsoft.insights/workbooks","pla-we-shared-mgmt-rg001","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","7ab3863f-37fb-4269-943c-44037faa3fbf","microsoft.insights/workbooks","pla-we-shared-mgmt-rg001","Environment","Hub"
"PLANAPP-hub-sub001","7ab3863f-37fb-4269-943c-44037faa3fbf","microsoft.insights/workbooks","pla-we-shared-mgmt-rg001","Project","N.A."
"PLANAPP-hub-sub001","7ab3863f-37fb-4269-943c-44037faa3fbf","microsoft.insights/workbooks","pla-we-shared-mgmt-rg001","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-hub-sub001","7ab3863f-37fb-4269-943c-44037faa3fbf","microsoft.insights/workbooks","pla-we-shared-mgmt-rg001","Scope","Management"
"PLANAPP-hub-sub001","7ab3863f-37fb-4269-943c-44037faa3fbf","microsoft.insights/workbooks","pla-we-shared-mgmt-rg001","hidden-title","HUB - Azure Monitor Workbook for WAF"
"PLANAPP-hub-sub001","pla-pt-prd-ff-lgw001","Microsoft.Network/localNetworkGateways","pla-we-hub-netsec-rg001","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","pla-pt-prd-ff-lgw001","Microsoft.Network/localNetworkGateways","pla-we-hub-netsec-rg001","Environment","Hub"
"PLANAPP-hub-sub001","pla-pt-prd-ff-lgw001","Microsoft.Network/localNetworkGateways","pla-we-hub-netsec-rg001","Project","N.A."
"PLANAPP-hub-sub001","pla-pt-prd-ff-lgw001","Microsoft.Network/localNetworkGateways","pla-we-hub-netsec-rg001","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-hub-sub001","pla-pt-prd-ff-lgw001","Microsoft.Network/localNetworkGateways","pla-we-hub-netsec-rg001","Scope","Network and Security"
"PLANAPP-hub-sub001","pla-we-hub-netsec-kv001","Microsoft.KeyVault/vaults","pla-we-hub-netsec-rg001","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","pla-we-hub-netsec-kv001","Microsoft.KeyVault/vaults","pla-we-hub-netsec-rg001","Environment","Hub"
"PLANAPP-hub-sub001","pla-we-hub-netsec-kv001","Microsoft.KeyVault/vaults","pla-we-hub-netsec-rg001","Project","N.A."
"PLANAPP-hub-sub001","pla-we-hub-netsec-kv001","Microsoft.KeyVault/vaults","pla-we-hub-netsec-rg001","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-hub-sub001","pla-we-hub-netsec-kv001","Microsoft.KeyVault/vaults","pla-we-hub-netsec-rg001","Scope","Network and Security"
"PLANAPP-hub-sub001","NetworkWatcher_westeurope","Microsoft.Network/networkWatchers","NetworkWatcherRG","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","pla-ne-prd-shared-agw001-polic001-global","Microsoft.Network/applicationGatewayWebApplicationFirewallPolicies","pla-ne-hub-netsec-rg002","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","pla-ne-prd-shared-agw001-pip001","Microsoft.Network/publicIPAddresses","pla-ne-hub-netsec-rg002","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","pla-ne-prd-shared-agw001-pip","Microsoft.Network/publicIPAddresses","pla-ne-hub-netsec-rg002","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","pla-ne-prd-shared-agw001","Microsoft.Network/applicationGateways","pla-ne-hub-netsec-rg002","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","pla-ne-prd-shared-agw001","Microsoft.Network/applicationGateways","pla-ne-hub-netsec-rg002","Environment","Prd"
"PLANAPP-hub-sub001","pla-ne-prd-shared-agw001","Microsoft.Network/applicationGateways","pla-ne-hub-netsec-rg002","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-hub-sub001","pla-ne-prd-shared-agw001","Microsoft.Network/applicationGateways","pla-ne-hub-netsec-rg002","Project","SitesForesightLab2050"
"PLANAPP-hub-sub001","pla-ne-prd-shared-agw001","Microsoft.Network/applicationGateways","pla-ne-hub-netsec-rg002","Scope","Production Sites"
"PLANAPP-hub-sub001","pla-ne-hub-shared-vnet002","Microsoft.Network/virtualNetworks","pla-ne-hub-netsec-rg002","Environment","Hub"
"PLANAPP-hub-sub001","pla-ne-hub-shared-vnet002","Microsoft.Network/virtualNetworks","pla-ne-hub-netsec-rg002","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-hub-sub001","pla-ne-hub-shared-vnet002","Microsoft.Network/virtualNetworks","pla-ne-hub-netsec-rg002","Project","N.A."
"PLANAPP-hub-sub001","pla-ne-hub-shared-vnet002","Microsoft.Network/virtualNetworks","pla-ne-hub-netsec-rg002","Scope","Network and Security"
"PLANAPP-hub-sub001","pla-ne-hub-shared-vnet002","Microsoft.Network/virtualNetworks","pla-ne-hub-netsec-rg002","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","pla-ne-pp-shared-agw001","Microsoft.Network/applicationGateways","pla-ne-hub-netsec-rg002","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","pla-ne-hub-shared-vnet002-appgw-rt001","Microsoft.Network/routeTables","pla-ne-hub-netsec-rg002","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","hub-workload-nsg","Microsoft.Network/networkSecurityGroups","pla-ne-hub-netsec-rg002","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","win-nettest-agwPIP","Microsoft.Network/publicIPAddresses","pla-ne-nettest-rg001","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","win-nettest-agwNIC","Microsoft.Network/networkInterfaces","pla-ne-nettest-rg001","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","win-nettest-agw","Microsoft.Compute/virtualMachines","pla-ne-nettest-rg001","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","win-nettest-agw_OsDisk_1_39fea84fac5c47c2958d87b25db6cf67","Microsoft.Compute/disks","PLA-NE-NETTEST-RG001","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","win-nettest-agw/enablevmAccess","Microsoft.Compute/virtualMachines/extensions","PLA-NE-NETTEST-RG001","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","privatelink.azurewebsites.net","Microsoft.Network/privateDnsZones","pla-ne-hub-netsec-rg002","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","privatelink.azurewebsites.net/f28530d94d36b","Microsoft.Network/privateDnsZones/virtualNetworkLinks","pla-ne-hub-netsec-rg002","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","pte-stg-001","Microsoft.Network/privateEndpoints","pla-ne-hub-netsec-rg002","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","pte-stg-001.nic.ad7b11a0-8590-4429-b2c9-8bce7fd7829b","Microsoft.Network/networkInterfaces","pla-ne-hub-netsec-rg002","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","pla-we-shared-costm-rg001","ResourceGroup","pla-we-shared-costm-rg001","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","pla-we-shared-costm-rg001","ResourceGroup","pla-we-shared-costm-rg001","scope","Management"
"PLANAPP-hub-sub001","pla-we-shared-costm-rg001","ResourceGroup","pla-we-shared-costm-rg001","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-hub-sub001","pla-we-shared-costm-rg001","ResourceGroup","pla-we-shared-costm-rg001","environment","Hub"
"PLANAPP-hub-sub001","pla-we-shared-mgmt-rg001","ResourceGroup","pla-we-shared-mgmt-rg001","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","pla-we-shared-mgmt-rg001","ResourceGroup","pla-we-shared-mgmt-rg001","scope","Management"
"PLANAPP-hub-sub001","pla-we-shared-mgmt-rg001","ResourceGroup","pla-we-shared-mgmt-rg001","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-hub-sub001","pla-we-shared-mgmt-rg001","ResourceGroup","pla-we-shared-mgmt-rg001","environment","Hub"
"PLANAPP-hub-sub001","pla-we-hub-netsec-rg001","ResourceGroup","pla-we-hub-netsec-rg001","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","pla-we-hub-netsec-rg001","ResourceGroup","pla-we-hub-netsec-rg001","scope","Network and Security"
"PLANAPP-hub-sub001","pla-we-hub-netsec-rg001","ResourceGroup","pla-we-hub-netsec-rg001","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-hub-sub001","pla-we-hub-netsec-rg001","ResourceGroup","pla-we-hub-netsec-rg001","environment","Hub"
"PLANAPP-hub-sub001","pla-we-prd-ds-rg001","ResourceGroup","pla-we-prd-ds-rg001","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","pla-we-prd-ds-rg001","ResourceGroup","pla-we-prd-ds-rg001","Scope","Identity and Domain Services"
"PLANAPP-hub-sub001","pla-we-prd-ds-rg001","ResourceGroup","pla-we-prd-ds-rg001","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-hub-sub001","pla-we-prd-ds-rg001","ResourceGroup","pla-we-prd-ds-rg001","Environment","Prd"
"PLANAPP-hub-sub001","pla-we-shared-hub-rg001","ResourceGroup","pla-we-shared-hub-rg001","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","pla-we-shared-hub-rg001","ResourceGroup","pla-we-shared-hub-rg001","scope","Hub Shared Services"
"PLANAPP-hub-sub001","pla-we-shared-hub-rg001","ResourceGroup","pla-we-shared-hub-rg001","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-hub-sub001","pla-we-shared-hub-rg001","ResourceGroup","pla-we-shared-hub-rg001","environment","Hub"
"PLANAPP-hub-sub001","pla-we-shared-hub-rg002","ResourceGroup","pla-we-shared-hub-rg002","Scope","Network and Security"
"PLANAPP-hub-sub001","pla-ne-hub-netsec-rg002","ResourceGroup","pla-ne-hub-netsec-rg002","Subscription","PlanApp-hub-sub001"
"PLANAPP-hub-sub001","pla-ne-hub-netsec-rg002","ResourceGroup","pla-ne-hub-netsec-rg002","Scope","Network and Security"
"PLANAPP-hub-sub001","pla-ne-hub-netsec-rg002","ResourceGroup","pla-ne-hub-netsec-rg002","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-hub-sub001","pla-ne-hub-netsec-rg002","ResourceGroup","pla-ne-hub-netsec-rg002","Environment","Hub"
"PLANAPP-hub-sub001","pla-ne-nettest-rg001","ResourceGroup","pla-ne-nettest-rg001","Owner","Henrique"
"PLANAPP-hub-sub001","pla-ne-nettest-rg001","ResourceGroup","pla-ne-nettest-rg001","Project","ConnectivityTest"
"PLANAPP-hub-sub001","pla-ne-nettest-rg001","ResourceGroup","pla-ne-nettest-rg001","Env","NonProd"
"PLANAPP-hub-sub001","pla-ne-nettest-rg001","ResourceGroup","pla-ne-nettest-rg001","Purpose","AGW-VPN-Validation"
"PLANAPP-nprd-sub001","pla-we-hub-netsec-kv001-planapp-gov-wildcard-2025-pass","Microsoft.Web/certificates","pla-we-nprd-sites-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","pla-we-nprd-prisma-rg001","Microsoft.DBforPostgreSQL/flexibleServers","pla-we-nprd-prisma-rg001","application","PRISMA"
"PLANAPP-nprd-sub001","pla-we-nprd-prisma-rg001","Microsoft.DBforPostgreSQL/flexibleServers","pla-we-nprd-prisma-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","pla-we-prd-prisma-kv001","Microsoft.KeyVault/vaults","pla-we-nprd-prisma-rg001","application","PRISMA"
"PLANAPP-nprd-sub001","pla-we-prd-prisma-kv001","Microsoft.KeyVault/vaults","pla-we-nprd-prisma-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","prismasa001","Microsoft.Storage/storageAccounts","pla-we-nprd-prisma-rg001","application","PRISMA"
"PLANAPP-nprd-sub001","prismasa001","Microsoft.Storage/storageAccounts","pla-we-nprd-prisma-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","pla-we-nrpd-prisma-vm001_key","Microsoft.Compute/sshPublicKeys","pla-we-nprd-prisma-rg001","application","PRISMA"
"PLANAPP-nprd-sub001","pla-we-nrpd-prisma-vm001_key","Microsoft.Compute/sshPublicKeys","pla-we-nprd-prisma-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","pla-we-nrpd-prisma-vm001-nsg","Microsoft.Network/networkSecurityGroups","pla-we-nprd-prisma-rg001","application","PRISMA"
"PLANAPP-nprd-sub001","pla-we-nrpd-prisma-vm001-nsg","Microsoft.Network/networkSecurityGroups","pla-we-nprd-prisma-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","pla-we-nrpd-prisma-vm001-ip","Microsoft.Network/publicIPAddresses","pla-we-nprd-prisma-rg001","application","PRISMA"
"PLANAPP-nprd-sub001","pla-we-nrpd-prisma-vm001-ip","Microsoft.Network/publicIPAddresses","pla-we-nprd-prisma-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","pla-we-nrpd-prisma-vm001178_z1","Microsoft.Network/networkInterfaces","pla-we-nprd-prisma-rg001","application","PRISMA"
"PLANAPP-nprd-sub001","pla-we-nrpd-prisma-vm001178_z1","Microsoft.Network/networkInterfaces","pla-we-nprd-prisma-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","pla-we-nrpd-prisma-vm001","Microsoft.Compute/virtualMachines","pla-we-nprd-prisma-rg001","application","PRISMA"
"PLANAPP-nprd-sub001","pla-we-nrpd-prisma-vm001","Microsoft.Compute/virtualMachines","pla-we-nprd-prisma-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","pla-we-nrpd-prisma-vm001_OsDisk_1_5d2efebca7b54e65b8354f4ef839c1f7","Microsoft.Compute/disks","PLA-WE-NPRD-PRISMA-RG001","application","PRISMA"
"PLANAPP-nprd-sub001","pla-we-nrpd-prisma-vm001_OsDisk_1_5d2efebca7b54e65b8354f4ef839c1f7","Microsoft.Compute/disks","PLA-WE-NPRD-PRISMA-RG001","Subscription","NPrd"
"PLANAPP-nprd-sub001","shutdown-computevm-pla-we-nrpd-prisma-vm001","Microsoft.DevTestLab/schedules","pla-we-nprd-prisma-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","pla-we-nprd-labs-ai-rg001","Microsoft.DBforPostgreSQL/flexibleServers","pla-we-nprd-psql-ai-reg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","pla-we-nrpd-prisma-vm001/HealthExtension","Microsoft.Compute/virtualMachines/extensions","pla-we-nprd-prisma-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","office365","Microsoft.Web/connections","pla-we-nprd-sites-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","arm","Microsoft.Web/connections","pla-we-nprd-sites-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","39b57feb-4783-40e5-80f6-cd7eb1639f1e","Microsoft.Syntex/accounts","pla-we-shared-nprd-rg001","FeaturesToAdd","M365CopilotChat"
"PLANAPP-nprd-sub001","39b57feb-4783-40e5-80f6-cd7eb1639f1e","Microsoft.Syntex/accounts","pla-we-shared-nprd-rg001","FeaturesToRemove",""
"PLANAPP-nprd-sub001","39b57feb-4783-40e5-80f6-cd7eb1639f1e","Microsoft.Syntex/accounts","pla-we-shared-nprd-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","privatelink.database.windows.net","Microsoft.Network/privateDnsZones","pla-we-npr-ai-datascience-lab-001","Subscription","NPrd"
"PLANAPP-nprd-sub001","privatelink.database.windows.net/vntwlinkdatascience","Microsoft.Network/privateDnsZones/virtualNetworkLinks","pla-we-npr-ai-datascience-lab-001","Subscription","NPrd"
"PLANAPP-nprd-sub001","pla-we-nprd-inalab-vnet001","Microsoft.Network/virtualNetworks","pla-we-nprd-inalab-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","pla-we-nprd-inalab-vnet001-nprd-inalab-snet001-rt001","Microsoft.Network/routeTables","pla-we-nprd-inalab-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","log-planappdeepresearch-p","Microsoft.OperationalInsights/workspaces","pla-we-nprd-inalab-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","acrplanappdeepresearchp","Microsoft.ContainerRegistry/registries","pla-we-nprd-inalab-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","stplanappresearchp","Microsoft.Storage/storageAccounts","pla-we-nprd-inalab-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","kvplanappdeepresearchp","Microsoft.KeyVault/vaults","pla-we-nprd-inalab-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","psql-planappdeepresearch-p","Microsoft.DBforPostgreSQL/flexibleServers","pla-we-nprd-inalab-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","aca-env-planappdeepresearch-p","Microsoft.App/managedEnvironments","pla-we-nprd-inalab-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","aca-rag-planappdeepresearch-p","Microsoft.App/containerApps","pla-we-nprd-inalab-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","aca-res-planappdeepresearch-p","Microsoft.App/containerApps","pla-we-nprd-inalab-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","aca-mcp-planappdeepresearch-p","Microsoft.App/containerApps","pla-we-nprd-inalab-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","aca-openwebui-p","Microsoft.App/containerApps","pla-we-nprd-inalab-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","hugomoreira-9276-resource","Microsoft.CognitiveServices/accounts","pla-we-nprd-prisma-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","hugomoreira-9276-resource/hugomoreira-9276","Microsoft.CognitiveServices/accounts/projects","pla-we-nprd-prisma-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","plawenprlogalyti53bcd8c2","Microsoft.OperationalInsights/workspaces","pla-we-nprd-inalab-rg001","createdByToolkit","cli-v2-1.30.0"
"PLANAPP-nprd-sub001","plawenprlogalyti53bcd8c2","Microsoft.OperationalInsights/workspaces","pla-we-nprd-inalab-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","plawenprkeyvault9d67d7b8","Microsoft.KeyVault/vaults","pla-we-nprd-inalab-rg001","createdByToolkit","cli-v2-1.30.0"
"PLANAPP-nprd-sub001","plawenprkeyvault9d67d7b8","Microsoft.KeyVault/vaults","pla-we-nprd-inalab-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","plawenprstorage8e200ed02","Microsoft.Storage/storageAccounts","pla-we-nprd-inalab-rg001","createdByToolkit","cli-v2-1.30.0"
"PLANAPP-nprd-sub001","plawenprstorage8e200ed02","Microsoft.Storage/storageAccounts","pla-we-nprd-inalab-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","plawenprinsightsaf1aa104","Microsoft.Insights/components","pla-we-nprd-inalab-rg001","createdByToolkit","cli-v2-1.30.0"
"PLANAPP-nprd-sub001","plawenprinsightsaf1aa104","Microsoft.Insights/components","pla-we-nprd-inalab-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","pla-we-nprd-inalab-mlw001","Microsoft.MachineLearningServices/workspaces","pla-we-nprd-inalab-rg001","createdByToolkit","cli-v2-1.30.0"
"PLANAPP-nprd-sub001","pla-we-nprd-inalab-mlw001","Microsoft.MachineLearningServices/workspaces","pla-we-nprd-inalab-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","c453fefb26bb4dd79d58f02bcbb7ba22","Microsoft.ContainerRegistry/registries","pla-we-nprd-inalab-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","pla-we-nprd-inalab-mlw001/vllm-inalab","Microsoft.MachineLearningServices/workspaces/onlineEndpoints","pla-we-nprd-inalab-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","Failure Anomalies - plawenprinsightsaf1aa104","microsoft.alertsmanagement/smartDetectorAlertRules","pla-we-nprd-inalab-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","pla-we-nrpd-prisma-vm001/AADSSHLoginForLinux","Microsoft.Compute/virtualMachines/extensions","pla-we-nprd-prisma-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","aca-chatui-planappdeepresearch-p","Microsoft.App/containerApps","pla-we-nprd-inalab-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","vnet-northeurope-1","Microsoft.Network/virtualNetworks","pla-we-nprd-inalab-rg001","Subscription","NPrd"
"PLANAPP-nprd-sub001","pla-we-nprd-inalab-fileshare-001","Microsoft.FileShares/fileShares","pla-we-nprd-inalab-rg001","Subscription","NPrd"
