"SubscriptionName","SubscriptionId","ResourceGroup","Name","Type","Location","Kind","SKU","ProvisioningState","Tags","TagsOK","TagsFaltando","NamingOK","NamingIssue","PrefixEsperado"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-poc-ai2-rg001","vm-poc-ai2001","microsoft.compute/virtualmachines","westeurope","","","Succeeded","{""Environment"":""NPrd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""AI2"",""Subscription"":""PlanApp-nprd-sub001"",""Scope"":""PoC""}","False","departamento, ambiente, projeto, centrocusto","True","","vm"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-prisma-rg001","AADSSHLoginForLinux","microsoft.compute/virtualmachines/extensions","westeurope","","","Succeeded","{""owner"":""Hugo.Moreira@planapp.gov.pt"",""Subscription"":""NPrd"",""projeto"":""prisma"",""ambiente"":""nprd"",""departamento"":""EMSITDIA"",""centrocusto"":""CC - 001""}","True","","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-gesdoc-rg001","ApplicationMonitoringWindows","microsoft.compute/virtualmachines/extensions","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-gesdoc-rg001","AzureMonitorWindowsAgent","microsoft.compute/virtualmachines/extensions","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-shared-mgmt-rg001","AzureNetworkWatcherExtension","microsoft.compute/virtualmachines/extensions","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-gesdoc-rg001","ChangeTracking-Windows","microsoft.compute/virtualmachines/extensions","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-prisma-rg001","HealthExtension","microsoft.compute/virtualmachines/extensions","westeurope","","","Succeeded","{""owner"":""Hugo.Moreira@planapp.gov.pt"",""Subscription"":""NPrd"",""projeto"":""prisma"",""ambiente"":""nprd"",""departamento"":""EMSITDIA"",""centrocusto"":""CC - 001""}","True","","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-gesdoc-rg001","SqlIaasExtension","microsoft.compute/virtualmachines/extensions","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-naelabs-rg001","acrnaeobstaculos","microsoft.containerregistry/registries","westeurope","","{""name"":""Basic"",""tier"":""Basic""}","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'cr-[workload]-[ambiente]-[regiao]-NNN'","cr"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-inalab-rg001","acrplanappdeepresearchp","microsoft.containerregistry/registries","westeurope","","{""name"":""Standard"",""tier"":""Standard""}","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'cr-[workload]-[ambiente]-[regiao]-NNN'","cr"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-itn-ml-rg001","aeb7292304d849d59f0e0b3109495af9","microsoft.containerregistry/registries","italynorth","","{""name"":""Basic"",""tier"":""Basic""}","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'cr-[workload]-[ambiente]-[regiao]-NNN'","cr"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-inalab-rg001","c453fefb26bb4dd79d58f02bcbb7ba22","microsoft.containerregistry/registries","westeurope","","{""name"":""Basic"",""tier"":""Basic""}","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'cr-[workload]-[ambiente]-[regiao]-NNN'","cr"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","gpt-npr-0001","crlabs","microsoft.containerregistry/registries","swedencentral","","{""name"":""Standard"",""tier"":""Standard""}","Succeeded","{""owner"":""Tiago.Louro@planapp.gov.pt"",""Subscription"":""NPrd"",""projeto"":""GPT"",""ambiente"":""nprd"",""departamento"":""NAE"",""centrocusto"":""CC - 001""}","True","","False","Nome não segue padrão v2.0: esperado 'cr-[workload]-[ambiente]-[regiao]-NNN'","cr"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-dev-adse-rg001","plaweadsecrdev001","microsoft.containerregistry/registries","westeurope","","{""name"":""Basic"",""tier"":""Basic""}","Succeeded","{""Subscription"":""NPrd"",""departamento"":""dsi ambiente=dev projeto=adse""}","False","ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'cr-[workload]-[ambiente]-[regiao]-NNN'","cr"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-inalab-rg001","vatdash170405","microsoft.containerregistry/registries/webhooks","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-sites-rg001","siail-pp-v2-mysql","microsoft.dbformysql/flexibleservers","northeurope","","{""name"":""Standard_B1ms"",""tier"":""Burstable""}","","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-sc-nprd-staging-rg001","stagingpor-fc84df7a80-wpdbserver","microsoft.dbformysql/flexibleservers","swedencentral","","{""name"":""Standard_D2ds_v4"",""tier"":""GeneralPurpose""}","","{""Subscription"":""NPrd"",""WordPressDeploymentID"":""staging-portal-fc84df7a80"",""AppProfile"":""Wordpress""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-dev-adse-rg001","pla-we-dev-adse-psql001","microsoft.dbforpostgresql/flexibleservers","westeurope","","{""name"":""Standard_B1ms"",""tier"":""Burstable""}","","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-psql-ai-reg001","pla-we-nprd-labs-ai-rg001","microsoft.dbforpostgresql/flexibleservers","westeurope","","{""name"":""Standard_B1ms"",""tier"":""Burstable""}","","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-naelabs-rg001","pla-we-nprd-naelabs-psql001","microsoft.dbforpostgresql/flexibleservers","westeurope","","{""name"":""Standard_B2ms"",""tier"":""Burstable""}","","{""Subscription"":""NPrd"",""projeto"":""NAE LABS"",""ambiente"":""NAE"",""tipo"":""database""}","False","departamento, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-prisma-rg001","pla-we-nprd-prisma-rg001","microsoft.dbforpostgresql/flexibleservers","westeurope","","{""name"":""Standard_B2s"",""tier"":""Burstable""}","","{""application"":""PRISMA"",""owner"":""Hugo.Moreira@planapp.gov.pt"",""Subscription"":""NPrd"",""projeto"":""prisma"",""ambiente"":""nprd"",""departamento"":""EMSITDIA"",""centrocusto"":""CC - 001""}","True","","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-inalab-rg001","psql-planappdeepresearch-p","microsoft.dbforpostgresql/flexibleservers","westeurope","","{""name"":""Standard_D4ds_v4"",""tier"":""GeneralPurpose""}","","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-prisma-rg001","shutdown-computevm-pla-we-nrpd-prisma-vm001","microsoft.devtestlab/schedules","westeurope","","","Succeeded","{""owner"":""Hugo.Moreira@planapp.gov.pt"",""Subscription"":""NPrd"",""projeto"":""prisma"",""ambiente"":""nprd"",""departamento"":""EMSITDIA"",""centrocusto"":""CC - 001""}","True","","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-gesdoc-rg001","shutdown-computevm-vm-np-GesDoc002","microsoft.devtestlab/schedules","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-gesdoc-rg001","shutdown-computevm-vm-nprd-GesDoc001","microsoft.devtestlab/schedules","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-shared-mgmt-rg001","shutdown-computevm-vm-nprd-mgmt001","microsoft.devtestlab/schedules","westeurope","","","Succeeded","{""environment"":""NPRD""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-poc-ai2-rg001","shutdown-computevm-vm-poc-ai2001","microsoft.devtestlab/schedules","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-inalab-rg001","pla-we-nprd-inalab-fileshare-001","microsoft.fileshares/fileshares","northeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-gesdoc-rg001","Application Insights Smart Detection","microsoft.insights/actiongroups","global","","","","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-gesdoc-rg001","insights-gesdoc-001","microsoft.insights/components","westeurope","web","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'appi-[workload]-[ambiente]-[regiao]-NNN'","appi"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-dev-adse-rg001","pla-we-dev-adse-appi001","microsoft.insights/components","westeurope","web","","Succeeded","{""Subscription"":""NPrd"",""departamento"":""dsi ambiente=dev projeto=adse""}","False","ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'appi-[workload]-[ambiente]-[regiao]-NNN'","appi"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-nltr-rg001","pla-we-nprd-nltr-appi001","microsoft.insights/components","westeurope","web","","Succeeded","{""CostCenter"":""DSI Environment=nprd Project=Newsletter Owner=luis.santos@planapp.gov.pt Departamento=dsi"",""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'appi-[workload]-[ambiente]-[regiao]-NNN'","appi"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-itn-ml-rg001","plaitnaml0013638706752","microsoft.insights/components","italynorth","web","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'appi-[workload]-[ambiente]-[regiao]-NNN'","appi"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-inalab-rg001","plawenprinsightsaf1aa104","microsoft.insights/components","westeurope","web","","Succeeded","{""Subscription"":""NPrd"",""createdByToolkit"":""cli-v2-1.30.0""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'appi-[workload]-[ambiente]-[regiao]-NNN'","appi"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-nltr-rg001","pla-we-nprd-APIM-001-pla-we-nprd-nltr-appi001","microsoft.insights/webtests","westeurope","","","Succeeded","{""Subscription"":""NPrd"",""hidden-link:/subscriptions/e00af217-2e9b-4bcc-a0f3-1f2225db4031/resourceGroups/pla-we-nprd-nltr-rg001/providers/Microsoft.Insights/components/pla-we-nprd-nltr-appi001"":""Resource""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-inalab-rg001","kvplanappdeepresearchp","microsoft.keyvault/vaults","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'kv-[workload]-[ambiente]-[regiao]-NNN'","kv"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-dev-adse-rg001","pla-we-dev-adse-kv001","microsoft.keyvault/vaults","westeurope","","","Succeeded","{""Subscription"":""NPrd"",""departamento"":""dsi ambiente=dev projeto=adse""}","False","ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'kv-[workload]-[ambiente]-[regiao]-NNN'","kv"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-inalab-rg001","pla-we-nprd-gps-identity","microsoft.keyvault/vaults","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'kv-[workload]-[ambiente]-[regiao]-NNN'","kv"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-netsec-rg001","pla-we-nprd-netsec-kv001","microsoft.keyvault/vaults","westeurope","","","Succeeded","{""Environment"":""NPrd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""N.A."",""Subscription"":""PlanApp-nprd-sub001"",""Scope"":""Network and Security""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'kv-[workload]-[ambiente]-[regiao]-NNN'","kv"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-nltr-rg001","pla-we-nprd-nltr-kv001","microsoft.keyvault/vaults","westeurope","","","Succeeded","{""Environment"":""nprd"",""Owner"":""luis.santos@planapp.gov.pt"",""CostCenter"":""DSI"",""Project"":""Newsletter"",""Subscription"":""NPrd"",""Compliance"":""gdpr"",""Departamento"":""dsi"",""Criticidade"":""medium"",""Servico"":""comunicacao""}","False","ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'kv-[workload]-[ambiente]-[regiao]-NNN'","kv"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-prisma-rg001","pla-we-prd-prisma-kv001","microsoft.keyvault/vaults","westeurope","","","Succeeded","{""application"":""PRISMA"",""owner"":""Hugo.Moreira@planapp.gov.pt"",""Subscription"":""NPrd"",""projeto"":""prisma"",""ambiente"":""nprd"",""departamento"":""EMSITDIA"",""centrocusto"":""CC - 001""}","True","","False","Nome não segue padrão v2.0: esperado 'kv-[workload]-[ambiente]-[regiao]-NNN'","kv"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-itn-ml-rg001","plaitnaml0018275899334","microsoft.keyvault/vaults","italynorth","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'kv-[workload]-[ambiente]-[regiao]-NNN'","kv"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-inalab-rg001","plawenprkeyvault9d67d7b8","microsoft.keyvault/vaults","westeurope","","","Succeeded","{""Subscription"":""NPrd"",""createdByToolkit"":""cli-v2-1.30.0""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'kv-[workload]-[ambiente]-[regiao]-NNN'","kv"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","gpt-npr-0001","labs","microsoft.machinelearningservices/workspaces","swedencentral","Project","{""name"":""Basic"",""tier"":""Basic""}","Succeeded","{""owner"":""Tiago.Louro@planapp.gov.pt"",""Subscription"":""NPrd"",""projeto"":""GPT"",""ambiente"":""nprd"",""departamento"":""NAE"",""centrocusto"":""CC - 001""}","True","","False","Nome não segue padrão v2.0: esperado 'mlw-[workload]-[ambiente]-[regiao]-NNN'","mlw"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-itn-ml-rg001","pla-itn-aml001","microsoft.machinelearningservices/workspaces","italynorth","Default","{""name"":""Basic"",""tier"":""Basic""}","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'mlw-[workload]-[ambiente]-[regiao]-NNN'","mlw"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","gpt-npr-0001","pla-swc-hub-001","microsoft.machinelearningservices/workspaces","swedencentral","Hub","{""name"":""Basic"",""tier"":""Basic""}","Succeeded","{""owner"":""Tiago.Louro@planapp.gov.pt"",""Subscription"":""NPrd"",""projeto"":""GPT"",""ambiente"":""nprd"",""departamento"":""NAE"",""centrocusto"":""CC - 001"",""__SYSTEM__AIServices_deepr-lab-v001-resource"":""/subscriptions/e00af217-2e9b-4bcc-a0f3-1f2225db4031/resourceGroups/GPT-npr-0001/providers/Microsoft.CognitiveServices/accounts/deepr-lab-v001-resource"",""__SYSTEM__AzureOpenAI_deepr-lab-v001-resource_aoai"":""/subscriptions/e00af217-2e9b-4bcc-a0f3-1f2225db4031/resourceGroups/GPT-npr-0001/providers/Microsoft.CognitiveServices/accounts/deepr-lab-v001-resource"",""__SYSTEM__AIServices_dev-ai-nprd-002"":""/subscriptions/e00af217-2e9b-4bcc-a0f3-1f2225db4031/resourceGroups/GPT-npr-0001/providers/Microsoft.CognitiveServices/accounts/dev-ai-nprd-002"",""__SYSTEM__AzureOpenAI_dev-ai-nprd-002_aoai"":""/subscriptions/e00af217-2e9b-4bcc-a0f3-1f2225db4031/resourceGroups/GPT-npr-0001/providers/Microsoft.CognitiveServices/accounts/dev-ai-nprd-002"",""__SYSTEM__AIServices_dev-ai-nrpd-002"":""/subscriptions/e00af217-2e9b-4bcc-a0f3-1f2225db4031/resourceGroups/GPT-npr-0001/providers/Microsoft.CognitiveServices/accounts/dev-ai-nrpd-002"",""__SYSTEM__AzureOpenAI_dev-ai-nrpd-002_aoai"":""/subscriptions/e00af217-2e9b-4bcc-a0f3-1f2225db4031/resourceGroups/GPT-npr-0001/providers/Microsoft.CognitiveServices/accounts/dev-ai-nrpd-002"",""__SYSTEM__AIServices_Henri-m8e841o1-swedencentral"":""/subscriptions/e00af217-2e9b-4bcc-a0f3-1f2225db4031/resourceGroups/GPT-npr-0001/providers/Microsoft.CognitiveServices/accounts/Henri-m8e841o1-swedencentral"",""__SYSTEM__AzureOpenAI_Henri-m8e841o1-swedencentral_aoai"":""/subscriptions/e00af217-2e9b-4bcc-a0f3-1f2225db4031/resourceGroups/GPT-npr-0001/providers/Microsoft.CognitiveServices/accounts/Henri-m8e841o1-swedencentral"",""__SYSTEM__AzureOpenAI_dev-ai-nrpd-001"":""/subscriptions/e00af217-2e9b-4bcc-a0f3-1f2225db4031/resourceGroups/GPT-npr-0001/providers/Microsoft.CognitiveServices/accounts/dev-ai-nrpd-001""}","True","","False","Nome não segue padrão v2.0: esperado 'mlw-[workload]-[ambiente]-[regiao]-NNN'","mlw"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-inalab-rg001","pla-we-nprd-inalab-mlw001","microsoft.machinelearningservices/workspaces","westeurope","Default","{""name"":""Basic"",""tier"":""Basic""}","Succeeded","{""Subscription"":""NPrd"",""createdByToolkit"":""cli-v2-1.30.0""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'mlw-[workload]-[ambiente]-[regiao]-NNN'","mlw"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-inalab-rg001","vllm-inalab","microsoft.machinelearningservices/workspaces/onlineendpoints","westeurope","Managed","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","gpt-npr-0001","labs-mistral-ocr-2503","microsoft.machinelearningservices/workspaces/serverlessendpoints","swedencentral","","{""name"":""Consumption""}","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-sc-nprd-staging-rg001","stagingpor-fc84df7a80-wpidentity","microsoft.managedidentity/userassignedidentities","swedencentral","","","","{""Subscription"":""NPrd"",""WordPressDeploymentID"":""staging-portal-fc84df7a80"",""AppProfile"":""Wordpress""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-naelabs-rg001","lab.planapp.gov.pt","microsoft.network/dnszones","global","","","","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-prisma-rg001","pla-we-nrpd-prisma-vm001178_z1","microsoft.network/networkinterfaces","westeurope","Regular","","Succeeded","{""application"":""PRISMA"",""owner"":""Hugo.Moreira@planapp.gov.pt"",""Subscription"":""NPrd"",""projeto"":""prisma"",""ambiente"":""nprd"",""departamento"":""EMSITDIA"",""centrocusto"":""CC - 001""}","True","","False","Nome não segue padrão v2.0: esperado 'nic-[workload]-[ambiente]-[regiao]-NNN'","nic"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-gesdoc-rg001","vm-np-gesdoc002463","microsoft.network/networkinterfaces","westeurope","Regular","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'nic-[workload]-[ambiente]-[regiao]-NNN'","nic"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-gesdoc-rg001","vm-nprd-gesdoc001993","microsoft.network/networkinterfaces","westeurope","Regular","","Succeeded","{""Subscription"":""NPrd"",""Role"":""WebServer""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'nic-[workload]-[ambiente]-[regiao]-NNN'","nic"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-shared-mgmt-rg001","vm-nprd-mgmt001-nic001","microsoft.network/networkinterfaces","westeurope","Regular","","Succeeded","{""Environment"":""NPrd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""N.A."",""Subscription"":""PlanApp-nprd-sub001"",""Scope"":""Management""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'nic-[workload]-[ambiente]-[regiao]-NNN'","nic"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-poc-ai2-rg001","vm-poc-ai2001-nic","microsoft.network/networkinterfaces","westeurope","Regular","","Succeeded","{""Environment"":""NPrd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""AI2"",""Subscription"":""PlanApp-nprd-sub001"",""Scope"":""PoC""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'nic-[workload]-[ambiente]-[regiao]-NNN'","nic"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-netsec-rg001","pla-we-nprd-shared-vnet001-nprd-mngt-snet001-nsg001","microsoft.network/networksecuritygroups","westeurope","","","Succeeded","{""Environment"":""NPrd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Subscription"":""PlanApp-nprd-sub001"",""Scope"":""Network and Security""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'nsg-[workload]-[ambiente]-[regiao]-NNN'","nsg"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-prisma-rg001","pla-we-nrpd-prisma-vm001-nsg","microsoft.network/networksecuritygroups","westeurope","","","Succeeded","{""application"":""PRISMA"",""owner"":""Hugo.Moreira@planapp.gov.pt"",""Subscription"":""NPrd"",""projeto"":""prisma"",""ambiente"":""nprd"",""departamento"":""EMSITDIA"",""centrocusto"":""CC - 001""}","True","","False","Nome não segue padrão v2.0: esperado 'nsg-[workload]-[ambiente]-[regiao]-NNN'","nsg"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-gesdoc-rg001","vm-nprd-gesdoc001993-nsg","microsoft.network/networksecuritygroups","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'nsg-[workload]-[ambiente]-[regiao]-NNN'","nsg"
